cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength,cement_to_water_ratio,superplasticizer_to_water_ratio,fine_aggregate_to_water_ratio,cement_to_fly_ash_ratio,superplasticizer_to_fly_ash_ratio,age_squared
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,56.0,46.6430514,1.3808385554622393,0.06563731507203308,5.015504877576071,1.2231887375529358,0.058143527526610964,3136.0
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,100.0,50.07664188,1.3808385554622393,0.06563731507203308,5.015504877576071,1.2231887375529358,0.058143527526610964,10000.0
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,3.0,17.36790044,1.3808938619752926,0.07541556173598085,5.015716965267447,1.2253213957759412,0.06691919191919192,9.0
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,14.0,33.70158688,1.3808938619752926,0.07541556173598085,5.015716965267447,1.2253213957759412,0.06691919191919192,196.0
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,28.0,45.93978588,1.3808938619752926,0.07541556173598085,5.015716965267447,1.2253213957759412,0.06691919191919192,784.0
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,56.0,51.4349096,1.3808938619752926,0.07541556173598085,5.015716965267447,1.2253213957759412,0.06691919191919192,3136.0
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,100.0,59.30183076,1.3808938619752926,0.07541556173598085,5.015716965267447,1.2253213957759412,0.06691919191919192,10000.0
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3.0,30.44726016,1.7248911014312385,0.06963285625388924,4.869072806471687,11.332379394930499,0.4574816026165167,9.0
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,14.0,47.7117392,1.7248911014312385,0.06963285625388924,4.869072806471687,11.332379394930499,0.4574816026165167,196.0
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,28.0,63.14221208,1.7248911014312385,0.06963285625388924,4.869072806471687,11.332379394930499,0.4574816026165167,784.0
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56.0,66.82401392,1.7248911014312385,0.06963285625388924,4.869072806471687,11.332379394930499,0.4574816026165167,3136.0
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,100.0,66.9481196,1.7248911014312385,0.06963285625388924,4.869072806471687,11.332379394930499,0.4574816026165167,10000.0
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,3.0,27.42046052,1.5504795737122556,0.08461811722912967,5.631758436944938,1.7630473420584907,0.09621909840038778,9.0
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,14.0,35.9561734,1.5504795737122556,0.08461811722912967,5.631758436944938,1.7630473420584907,0.09621909840038778,196.0
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,28.0,55.50971276,1.5504795737122556,0.08461811722912967,5.631758436944938,1.7630473420584907,0.09621909840038778,784.0
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,56.0,61.99078716,1.5504795737122556,0.08461811722912967,5.631758436944938,1.7630473420584907,0.09621909840038778,3136.0
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,100.0,63.52831864,1.5504795737122556,0.08461811722912967,5.631758436944938,1.7630473420584907,0.09621909840038778,10000.0
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3.0,18.01600788,1.380839169825869,0.06174902011180364,5.0156139561781155,1.7630650586594472,0.07884157847239313,9.0
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,14.0,38.60376124,1.380839169825869,0.06174902011180364,5.0156139561781155,1.7630650586594472,0.07884157847239313,196.0
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,28.0,52.20022796,1.380839169825869,0.06174902011180364,5.0156139561781155,1.7630650586594472,0.07884157847239313,784.0
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,56.0,53.95839176,1.380839169825869,0.06174902011180364,5.0156139561781155,1.7630650586594472,0.07884157847239313,3136.0
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,100.0,56.63355864,1.380839169825869,0.06174902011180364,5.0156139561781155,1.7630650586594472,0.07884157847239313,10000.0
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,3.0,15.340841,1.380844217300776,0.07148716007319074,5.0155214840052995,1.763070973978893,0.09127527592040603,9.0
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,14.0,26.04840328,1.380844217300776,0.07148716007319074,5.0155214840052995,1.763070973978893,0.09127527592040603,196.0
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28.0,30.21973308,1.380844217300776,0.07148716007319074,5.0155214840052995,1.763070973978893,0.09127527592040603,784.0
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,56.0,37.2661778,1.380844217300776,0.07148716007319074,5.0155214840052995,1.763070973978893,0.09127527592040603,3136.0
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,100.0,46.2293658,1.380844217300776,0.07148716007319074,5.0155214840052995,1.763070973978893,0.09127527592040603,10000.0
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3.0,16.27852836,1.7520969245107176,0.0,3.552469711090401,0.0,,9.0
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,14.0,25.62092816,1.7520969245107176,0.0,3.552469711090401,0.0,,196.0
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,28.0,31.97100212,1.7520969245107176,0.0,3.552469711090401,0.0,,784.0
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,56.0,36.3009114,1.7520969245107176,0.0,3.552469711090401,0.0,,3136.0
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,100.0,43.0577762,1.7520969245107176,0.0,3.552469711090401,0.0,,10000.0
500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,67.568648,3.5714285714285716,0.02857142857142857,6.0928571428571425,0.0,0.0,784.0
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,57.226508,3.3450704225352115,0.013380281690140845,4.514084507042254,8.05084745762712,0.03220338983050847,784.0
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,81.75116932,2.1724137931034484,0.0406896551724138,5.137931034482759,0.0,0.0,784.0
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28.0,64.0178466,2.58974358974359,0.0,3.230769230769231,8.416666666666666,0.0,784.0
451.0,0.0,0.0,165.0,11.25,1030.0,745.0,28.0,78.80021204,2.7333333333333334,0.06818181818181818,4.515151515151516,0.0,0.0,784.0
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28.0,41.36856,3.185185185185185,0.05061728395061728,4.950617283950617,0.0,0.0,784.0
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,60.28088668,3.0588235294117645,0.03058823529411765,5.029411764705882,0.0,0.0,784.0
528.0,0.0,0.0,185.0,6.86,920.0,720.0,28.0,56.83350668,2.854054054054054,0.03708108108108108,3.891891891891892,0.0,0.0,784.0
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,51.021224,2.9714285714285715,0.029714285714285714,4.6,0.0,0.0,784.0
385.0,0.0,136.0,158.0,20.0,903.0,768.0,28.0,55.55108132,2.4367088607594938,0.12658227848101267,4.860759493670886,2.8308823529411766,0.14705882352941177,784.0
500.1,0.0,0.0,200.0,3.0,1124.4,613.2,28.0,44.13335876,2.5005,0.015,3.0660000000000003,0.0,0.0,784.0
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.37597436,2.2505,0.015,3.0660000000000003,0.0,0.0,784.0
397.0,17.2,158.0,167.0,20.8,967.0,633.0,28.0,55.64760796,2.377245508982036,0.12455089820359282,3.7904191616766467,2.5126582278481013,0.13164556962025317,784.0
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,47.27736932,1.9940119760479043,0.10718562874251496,3.904191616766467,2.042944785276074,0.10981595092024539,784.0
334.0,17.6,158.0,189.0,15.3,967.0,633.0,28.0,44.32641204,1.7671957671957672,0.08095238095238096,3.3492063492063493,2.1139240506329116,0.09683544303797469,784.0
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,52.30364936,2.3142857142857145,0.0,3.9714285714285715,0.0,,784.0
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.24927068,1.0526315789473684,0.0,3.473684210526316,0.0,,784.0
516.0,0.0,0.0,162.0,8.26,801.0,802.0,28.0,41.36856,3.185185185185185,0.05098765432098765,4.950617283950617,0.0,0.0,784.0
145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0,29.15794004,0.7880434782608695,0.03097826086956522,4.782608695652174,1.218487394957983,0.04789915966386555,784.0
160.0,128.0,122.0,182.0,6.4,824.0,879.0,28.0,39.39665864,0.8791208791208791,0.035164835164835165,4.829670329670329,1.3114754098360655,0.05245901639344262,784.0
234.0,156.0,0.0,189.0,5.85,981.0,760.0,28.0,39.300132,1.2380952380952381,0.03095238095238095,4.021164021164021,0.0,0.0,784.0
250.0,180.0,95.0,159.0,9.45,860.0,800.0,28.0,67.86512268,1.5723270440251573,0.05943396226415094,5.031446540880503,2.6315789473684212,0.09947368421052631,784.0
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28.0,58.52272288,2.932098765432099,0.05864197530864197,4.08641975308642,0.0,0.0,784.0
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,53.57917996,1.7484662576687116,0.04662576687116564,4.2024539877300615,0.0,0.0,784.0
356.0,119.0,0.0,160.0,9.03,1061.0,657.0,28.0,58.99846132,2.225,0.056437499999999995,4.10625,0.0,0.0,784.0
275.0,180.0,120.0,162.0,10.35,830.0,765.0,28.0,76.23536132,1.6975308641975309,0.06388888888888888,4.722222222222222,2.2916666666666665,0.08625,784.0
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,69.83702404,3.3112582781456954,0.059602649006622516,4.337748344370861,0.0,0.0,784.0
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,3.0,14.39625888,1.0072645137659484,0.0,5.499664245162077,1.1492651668175804,0.0,9.0
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,3.0,19.41564416,0.9425339883468525,0.046155603792985264,4.264823489089455,1.2490537471612415,0.061165783497350495,9.0
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,20.72564856,0.9893853506724464,0.019839946648882962,4.15027231299322,1.5010961214165262,0.030101180438448567,9.0
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,3.0,14.94094492,0.9537786390060412,0.04439758349481363,4.255100877692922,1.3011195770486703,0.06056600839682786,9.0
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,3.0,21.29101888,1.0996427660117378,0.026409798417963766,5.46312834906864,1.0000580147357427,0.024018100597551776,9.0
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.07676172,1.053225708563452,0.03926685683073375,4.8158038477878256,1.0000576269232986,0.03728461937417161,9.0
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,3.0,15.52010476,1.018106443943181,0.04822288605742852,4.6948728891056515,1.0,0.047365269461077844,9.0
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,3.0,15.81657944,1.0085296506904955,0.056458164094232335,4.3321341534176625,1.0869918699186991,0.0608505315822389,9.0
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3.0,12.5484632,1.142428425664726,0.059300162055098735,4.795030310305504,1.5205304361719123,0.07892634606167119,9.0
250.0,0.0,95.69,191.84,5.33,948.9,857.2,3.0,8.48744956,1.3031693077564637,0.027783569641367807,4.468306922435363,2.612603197826314,0.05570070017765702,9.0
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,3.0,15.60973664,1.3409961685823755,0.07323660574084542,4.8483135481439605,1.2253213957759412,0.06691919191919192,9.0
194.68,0.0,100.52,170.17,7.48,998.0,901.8,3.0,12.17614616,1.1440324381500853,0.04395604395604396,5.299406475877064,1.9367290091524076,0.07441305212892957,9.0
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,3.0,11.98309288,1.302840261221105,0.02980201098787188,3.909505545765523,2.1253910543671264,0.048617569967024606,9.0
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,14.0,16.87837248,1.0072645137659484,0.0,5.499664245162077,1.1492651668175804,0.0,196.0
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,14.0,33.08795324,0.9425339883468525,0.046155603792985264,4.264823489089455,1.2490537471612415,0.061165783497350495,196.0
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,14.0,34.23937816,0.9893853506724464,0.019839946648882962,4.15027231299322,1.5010961214165262,0.030101180438448567,196.0
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,14.0,31.81242264,0.9537786390060412,0.04439758349481363,4.255100877692922,1.3011195770486703,0.06056600839682786,196.0
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,14.0,29.7508894,1.0996427660117378,0.026409798417963766,5.46312834906864,1.0000580147357427,0.024018100597551776,196.0
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,14.0,33.00521612,1.053225708563452,0.03926685683073375,4.8158038477878256,1.0000576269232986,0.03728461937417161,196.0
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,14.0,32.90179472,1.018106443943181,0.04822288605742852,4.6948728891056515,1.0,0.047365269461077844,196.0
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,14.0,29.55094136,1.0085296506904955,0.056458164094232335,4.3321341534176625,1.0869918699186991,0.0608505315822389,196.0
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14.0,19.41564416,1.142428425664726,0.059300162055098735,4.795030310305504,1.5205304361719123,0.07892634606167119,196.0
250.0,0.0,95.69,191.84,5.33,948.9,857.2,14.0,24.65566176,1.3031693077564637,0.027783569641367807,4.468306922435363,2.612603197826314,0.05570070017765702,196.0
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,14.0,29.59230992,1.3409961685823755,0.07323660574084542,4.8483135481439605,1.2253213957759412,0.06691919191919192,196.0
194.68,0.0,100.52,170.17,7.48,998.0,901.8,14.0,24.28334472,1.1440324381500853,0.04395604395604396,5.299406475877064,1.9367290091524076,0.07441305212892957,196.0
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,14.0,20.72564856,1.302840261221105,0.02980201098787188,3.909505545765523,2.1253910543671264,0.048617569967024606,196.0
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,28.0,26.200088,1.0072645137659484,0.0,5.499664245162077,1.1492651668175804,0.0,784.0
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,28.0,46.38794528,0.9425339883468525,0.046155603792985264,4.264823489089455,1.2490537471612415,0.061165783497350495,784.0
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,28.0,39.1622368,0.9893853506724464,0.019839946648882962,4.15027231299322,1.5010961214165262,0.030101180438448567,784.0
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,28.0,41.20308576,0.9537786390060412,0.04439758349481363,4.255100877692922,1.3011195770486703,0.06056600839682786,784.0
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,28.0,33.68779736,1.0996427660117378,0.026409798417963766,5.46312834906864,1.0000580147357427,0.024018100597551776,784.0
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,28.0,38.20386516,1.053225708563452,0.03926685683073375,4.8158038477878256,1.0000576269232986,0.03728461937417161,784.0
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,28.0,41.40992856,1.018106443943181,0.04822288605742852,4.6948728891056515,1.0,0.047365269461077844,784.0
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,28.0,37.81086384,1.0085296506904955,0.056458164094232335,4.3321341534176625,1.0869918699186991,0.0608505315822389,784.0
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28.0,24.84871504,1.142428425664726,0.059300162055098735,4.795030310305504,1.5205304361719123,0.07892634606167119,784.0
250.0,0.0,95.69,191.84,5.33,948.9,857.2,28.0,27.22051248,1.3031693077564637,0.027783569641367807,4.468306922435363,2.612603197826314,0.05570070017765702,784.0
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,28.0,44.63667624,1.3409961685823755,0.07323660574084542,4.8483135481439605,1.2253213957759412,0.06691919191919192,784.0
194.68,0.0,100.52,170.17,7.48,998.0,901.8,28.0,37.2661778,1.1440324381500853,0.04395604395604396,5.299406475877064,1.9367290091524076,0.07441305212892957,784.0
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,28.0,33.27411176,1.302840261221105,0.02980201098787188,3.909505545765523,2.1253910543671264,0.048617569967024606,784.0
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,56.0,36.56291228,1.0072645137659484,0.0,5.499664245162077,1.1492651668175804,0.0,3136.0
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,56.0,53.72396992,0.9425339883468525,0.046155603792985264,4.264823489089455,1.2490537471612415,0.061165783497350495,3136.0
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,56.0,48.58737372,0.9893853506724464,0.019839946648882962,4.15027231299322,1.5010961214165262,0.030101180438448567,3136.0
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,56.0,51.72448952,0.9537786390060412,0.04439758349481363,4.255100877692922,1.3011195770486703,0.06056600839682786,3136.0
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,56.0,35.852752,1.0996427660117378,0.026409798417963766,5.46312834906864,1.0000580147357427,0.024018100597551776,3136.0
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,56.0,53.77223324,1.053225708563452,0.03926685683073375,4.8158038477878256,1.0000576269232986,0.03728461937417161,3136.0
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,56.0,53.46196904,1.018106443943181,0.04822288605742852,4.6948728891056515,1.0,0.047365269461077844,3136.0
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,56.0,48.9872698,1.0085296506904955,0.056458164094232335,4.3321341534176625,1.0869918699186991,0.0608505315822389,3136.0
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,56.0,31.715896,1.142428425664726,0.059300162055098735,4.795030310305504,1.5205304361719123,0.07892634606167119,3136.0
250.0,0.0,95.69,191.84,5.33,948.9,857.2,56.0,39.64487,1.3031693077564637,0.027783569641367807,4.468306922435363,2.612603197826314,0.05570070017765702,3136.0
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,56.0,51.25564584,1.3409961685823755,0.07323660574084542,4.8483135481439605,1.2253213957759412,0.06691919191919192,3136.0
194.68,0.0,100.52,170.17,7.48,998.0,901.8,56.0,43.38872468,1.1440324381500853,0.04395604395604396,5.299406475877064,1.9367290091524076,0.07441305212892957,3136.0
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,56.0,39.2656582,1.302840261221105,0.02980201098787188,3.909505545765523,2.1253910543671264,0.048617569967024606,3136.0
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100.0,37.9556538,1.0072645137659484,0.0,5.499664245162077,1.1492651668175804,0.0,10000.0
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,100.0,55.0201848,0.9425339883468525,0.046155603792985264,4.264823489089455,1.2490537471612415,0.061165783497350495,10000.0
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,100.0,49.99390476,0.9893853506724464,0.019839946648882962,4.15027231299322,1.5010961214165262,0.030101180438448567,10000.0
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,100.0,53.65502232,0.9537786390060412,0.04439758349481363,4.255100877692922,1.3011195770486703,0.06056600839682786,10000.0
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,100.0,37.6798634,1.0996427660117378,0.026409798417963766,5.46312834906864,1.0000580147357427,0.024018100597551776,10000.0
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100.0,56.06129356,1.053225708563452,0.03926685683073375,4.8158038477878256,1.0000576269232986,0.03728461937417161,10000.0
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,100.0,56.8128224,1.018106443943181,0.04822288605742852,4.6948728891056515,1.0,0.047365269461077844,10000.0
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,100.0,50.93848688,1.0085296506904955,0.056458164094232335,4.3321341534176625,1.0869918699186991,0.0608505315822389,10000.0
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,100.0,33.56369168,1.142428425664726,0.059300162055098735,4.795030310305504,1.5205304361719123,0.07892634606167119,10000.0
250.0,0.0,95.69,191.84,5.33,948.9,857.2,100.0,41.1617172,1.3031693077564637,0.027783569641367807,4.468306922435363,2.612603197826314,0.05570070017765702,10000.0
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,100.0,52.95865156,1.3409961685823755,0.07323660574084542,4.8483135481439605,1.2253213957759412,0.06691919191919192,10000.0
194.68,0.0,100.52,170.17,7.48,998.0,901.8,100.0,44.27814872,1.1440324381500853,0.04395604395604396,5.299406475877064,1.9367290091524076,0.07441305212892957,10000.0
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,100.0,40.14818748,1.302840261221105,0.02980201098787188,3.909505545765523,2.1253910543671264,0.048617569967024606,10000.0
446.0,24.0,79.0,162.0,11.61,967.0,712.0,28.0,57.02655996,2.753086419753086,0.07166666666666666,4.395061728395062,5.6455696202531644,0.1469620253164557,784.0
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,44.42293868,2.753086419753086,0.07185185185185186,4.395061728395062,5.6455696202531644,0.14734177215189875,784.0
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,51.021224,2.753086419753086,0.07185185185185186,4.395061728395062,5.6455696202531644,0.14734177215189875,784.0
446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,53.38612668,2.753086419753086,0.06358024691358025,4.395061728395062,5.6455696202531644,0.13037974683544304,784.0
446.0,24.0,79.0,162.0,11.61,967.0,712.0,3.0,35.36322404,2.753086419753086,0.07166666666666666,4.395061728395062,5.6455696202531644,0.1469620253164557,9.0
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,25.02108404,2.753086419753086,0.07185185185185186,4.395061728395062,5.6455696202531644,0.14734177215189875,9.0
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,23.34565736,2.753086419753086,0.07185185185185186,4.395061728395062,5.6455696202531644,0.14734177215189875,9.0
446.0,24.0,79.0,162.0,11.61,967.0,712.0,7.0,52.00717468,2.753086419753086,0.07166666666666666,4.395061728395062,5.6455696202531644,0.1469620253164557,49.0
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,38.01770664,2.753086419753086,0.07185185185185186,4.395061728395062,5.6455696202531644,0.14734177215189875,49.0
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,39.300132,2.753086419753086,0.07185185185185186,4.395061728395062,5.6455696202531644,0.14734177215189875,49.0
446.0,24.0,79.0,162.0,11.61,967.0,712.0,56.0,61.06688932,2.753086419753086,0.07166666666666666,4.395061728395062,5.6455696202531644,0.1469620253164557,3136.0
446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,56.14403068,2.753086419753086,0.07185185185185186,4.395061728395062,5.6455696202531644,0.14734177215189875,3136.0
446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,55.25460664,2.753086419753086,0.07185185185185186,4.395061728395062,5.6455696202531644,0.14734177215189875,3136.0
446.0,24.0,79.0,162.0,10.3,967.0,712.0,56.0,54.76507868,2.753086419753086,0.06358024691358025,4.395061728395062,5.6455696202531644,0.13037974683544304,3136.0
387.0,20.0,94.0,157.0,14.32,938.0,845.0,28.0,50.23522136,2.464968152866242,0.09121019108280255,5.382165605095541,4.117021276595745,0.1523404255319149,784.0
387.0,20.0,94.0,157.0,13.93,938.0,845.0,28.0,46.68441996,2.464968152866242,0.08872611464968153,5.382165605095541,4.117021276595745,0.14819148936170212,784.0
387.0,20.0,94.0,157.0,11.61,938.0,845.0,28.0,46.68441996,2.464968152866242,0.07394904458598726,5.382165605095541,4.117021276595745,0.12351063829787233,784.0
387.0,20.0,94.0,157.0,14.32,938.0,845.0,3.0,22.752708,2.464968152866242,0.09121019108280255,5.382165605095541,4.117021276595745,0.1523404255319149,9.0
387.0,20.0,94.0,157.0,13.93,938.0,845.0,3.0,25.510612,2.464968152866242,0.08872611464968153,5.382165605095541,4.117021276595745,0.14819148936170212,9.0
387.0,20.0,94.0,157.0,11.61,938.0,845.0,3.0,34.77027468,2.464968152866242,0.07394904458598726,5.382165605095541,4.117021276595745,0.12351063829787233,9.0
387.0,20.0,94.0,157.0,14.32,938.0,845.0,7.0,36.83870268,2.464968152866242,0.09121019108280255,5.382165605095541,4.117021276595745,0.1523404255319149,49.0
387.0,20.0,94.0,157.0,13.93,938.0,845.0,7.0,45.89841732,2.464968152866242,0.08872611464968153,5.382165605095541,4.117021276595745,0.14819148936170212,49.0
387.0,20.0,94.0,157.0,11.61,938.0,845.0,7.0,41.66503468,2.464968152866242,0.07394904458598726,5.382165605095541,4.117021276595745,0.12351063829787233,49.0
387.0,20.0,94.0,157.0,14.32,938.0,845.0,56.0,56.33708396,2.464968152866242,0.09121019108280255,5.382165605095541,4.117021276595745,0.1523404255319149,3136.0
387.0,20.0,94.0,157.0,13.93,938.0,845.0,56.0,47.96684532,2.464968152866242,0.08872611464968153,5.382165605095541,4.117021276595745,0.14819148936170212,3136.0
387.0,20.0,94.0,157.0,11.61,938.0,845.0,56.0,61.45989064,2.464968152866242,0.07394904458598726,5.382165605095541,4.117021276595745,0.12351063829787233,3136.0
355.0,19.0,97.0,145.0,13.13,967.0,871.0,28.0,44.02993736,2.4482758620689653,0.09055172413793104,6.006896551724138,3.6597938144329896,0.13536082474226804,784.0
355.0,19.0,97.0,145.0,12.25,967.0,871.0,28.0,55.45455468,2.4482758620689653,0.08448275862068966,6.006896551724138,3.6597938144329896,0.12628865979381443,784.0
491.0,26.0,123.0,210.0,3.93,882.0,699.0,28.0,55.55108132,2.3380952380952382,0.018714285714285715,3.3285714285714287,3.991869918699187,0.03195121951219512,784.0
491.0,26.0,123.0,201.0,3.93,822.0,699.0,28.0,57.915984,2.442786069651741,0.01955223880597015,3.4776119402985075,3.991869918699187,0.03195121951219512,784.0
491.0,26.0,123.0,210.0,3.93,882.0,699.0,3.0,25.6091085694586,2.3380952380952382,0.018714285714285715,3.3285714285714287,3.991869918699187,0.03195121951219512,9.0
491.0,26.0,123.0,210.0,3.93,882.0,699.0,7.0,33.4888342847293,2.3380952380952382,0.018714285714285715,3.3285714285714287,3.991869918699187,0.03195121951219512,49.0
491.0,26.0,123.0,210.0,3.93,882.0,699.0,56.0,59.5904257152707,2.3380952380952382,0.018714285714285715,3.3285714285714287,3.991869918699187,0.03195121951219512,3136.0
491.0,26.0,123.0,201.0,3.93,822.0,699.0,3.0,29.5489714305414,2.442786069651741,0.01955223880597015,3.4776119402985075,3.991869918699187,0.03195121951219512,9.0
491.0,26.0,123.0,201.0,3.93,822.0,699.0,7.0,37.92118,2.442786069651741,0.01955223880597015,3.4776119402985075,3.991869918699187,0.03195121951219512,49.0
491.0,26.0,123.0,201.0,3.93,822.0,699.0,56.0,61.855846854188,2.442786069651741,0.01955223880597015,3.4776119402985075,3.991869918699187,0.03195121951219512,3136.0
424.0,22.0,132.0,178.0,8.48,822.0,750.0,28.0,62.05284,2.3820224719101124,0.04764044943820225,4.213483146067416,3.212121212121212,0.06424242424242424,784.0
424.0,22.0,132.0,178.0,8.48,882.0,750.0,3.0,32.0113857152707,2.3820224719101124,0.04764044943820225,4.213483146067416,3.212121212121212,0.06424242424242424,9.0
424.0,22.0,132.0,168.0,8.92,822.0,750.0,28.0,72.09850532,2.5238095238095237,0.0530952380952381,4.464285714285714,3.212121212121212,0.06757575757575758,784.0
424.0,22.0,132.0,178.0,8.48,822.0,750.0,7.0,39.0046422847293,2.3820224719101124,0.04764044943820225,4.213483146067416,3.212121212121212,0.06424242424242424,49.0
